"uid","namedLocation","domainID","siteID","plotID","plotType","collectDate","samplingProtocolVersion","sampleID","sampleCode","moistureSampleID","horizon","ovenStartDate","ovenEndDate","boatMass","freshMassBoatMass","dryMassBoatMass","soilMoisture","dryMassFraction","smRemarks","smMeasuredBy","dataQF"
"307f0d61-c9d1-4a09-b9ab-76f99c9049c4","SCBI_047.basePlot.bgc","D02","SCBI","SCBI_047",NA,"2017-07-19T16:01Z","NEON.DOC.014048vJ","SCBI_047-M-39.5-36-20170719",NA,"SCBI_047-M-39.5-36-20170719","M","2017-07-19T21:20Z","2017-07-24T11:45Z",2.15,12.18,9.83,0.306,0.766,NA,"asmith@BattelleEcology.org",NA
"d40f4426-a925-4df0-941d-9cfeb6030331","SCBI_047.basePlot.bgc","D02","SCBI","SCBI_047",NA,"2017-07-19T17:36Z","NEON.DOC.014048vJ","SCBI_047-M-13-30.5-20170719",NA,"SCBI_047-M-13-30.5-20170719","M","2017-07-19T21:20Z","2017-07-24T11:45Z",2.14,12.14,9.95,0.28,0.781,NA,"asmith@BattelleEcology.org",NA
"e0682ce8-d78f-41dc-b329-ddf7bef31b07","SCBI_005.basePlot.bgc","D02","SCBI","SCBI_005",NA,"2017-07-19T17:42Z","NEON.DOC.014048vJ","SCBI_005-M-9-23.5-20170719",NA,"SCBI_005-M-9-23.5-20170719","M","2017-07-19T21:20Z","2017-07-24T11:45Z",2.17,12.18,10.32,0.228,0.814,NA,"asmith@BattelleEcology.org",NA
"b9aad81c-0799-4c00-bbf2-2be47b442cb0","SCBI_005.basePlot.bgc","D02","SCBI","SCBI_005",NA,"2017-07-19T18:32Z","NEON.DOC.014048vJ","SCBI_005-M-28.5-35.5-20170719",NA,"SCBI_005-M-28.5-35.5-20170719","M","2017-07-19T21:20Z","2017-07-24T11:45Z",2.16,12.16,11.13,0.115,0.897,NA,"asmith@BattelleEcology.org",NA
"ef24d1c8-720e-4eb7-a840-fae46837d372","SCBI_049.basePlot.bgc","D02","SCBI","SCBI_049",NA,"2017-07-19T18:48Z","NEON.DOC.014048vJ","SCBI_049-M-14-39.5-20170719",NA,"SCBI_049-M-14-39.5-20170719","M","2017-07-19T21:20Z","2017-07-24T11:45Z",2.15,12.15,10.72,0.167,0.857,NA,"asmith@BattelleEcology.org",NA
"2d155291-54b6-4c91-8c9a-67ba39595918","SCBI_005.basePlot.bgc","D02","SCBI","SCBI_005",NA,"2017-07-19T19:11Z","NEON.DOC.014048vJ","SCBI_005-M-38-14.5-20170719",NA,"SCBI_005-M-38-14.5-20170719","M","2017-07-19T21:20Z","2017-07-24T11:45Z",2.2,12.21,10.81,0.163,0.86,NA,"asmith@BattelleEcology.org",NA
"19666e9c-812a-4e8b-ba7b-6394a3be17b4","SCBI_049.basePlot.bgc","D02","SCBI","SCBI_049",NA,"2017-07-19T19:25Z","NEON.DOC.014048vJ","SCBI_049-M-29-33.5-20170719",NA,"SCBI_049-M-29-33.5-20170719","M","2017-07-19T21:20Z","2017-07-24T11:45Z",2.14,12.14,10.69,0.17,0.855,NA,"asmith@BattelleEcology.org",NA
"08820578-ea41-4c9d-bf17-38bb696537c5","SCBI_049.basePlot.bgc","D02","SCBI","SCBI_049",NA,"2017-07-19T19:56Z","NEON.DOC.014048vJ","SCBI_049-M-36.5-3.5-20170719",NA,"SCBI_049-M-36.5-3.5-20170719","M","2017-07-19T21:20Z","2017-07-24T11:45Z",2.13,12.13,10.98,0.13,0.885,NA,"asmith@BattelleEcology.org",NA
"4080cf64-e26d-49a7-8282-ba2799dc92e2","SCBI_045.basePlot.bgc","D02","SCBI","SCBI_045",NA,"2017-08-08T17:12Z","NEON.DOC.014048vJ","SCBI_045-M-38.5-34.5-20170808",NA,"SCBI_045-M-38.5-34.5-20170808","M","2017-08-08T21:30Z","2017-08-10T21:51Z",2.18,12.17,10.21,0.244,0.804,NA,"llemmon@field-ops.org",NA
"27a8cfe9-4eb4-4b9b-951c-bd11abec48ab","SCBI_045.basePlot.bgc","D02","SCBI","SCBI_045",NA,"2017-08-08T17:22Z","NEON.DOC.014048vJ","SCBI_045-M-16.5-38.5-20170808",NA,"SCBI_045-M-16.5-38.5-20170808","M","2017-08-08T21:30Z","2017-08-10T21:51Z",2.19,12.18,10.83,0.156,0.865,NA,"llemmon@field-ops.org",NA
"670f1481-8f53-4cf5-8f2c-2d00ee2e2451","SCBI_003.basePlot.bgc","D02","SCBI","SCBI_003",NA,"2017-08-08T17:49Z","NEON.DOC.014048vJ","SCBI_003-M-31-30.5-20170808",NA,"SCBI_003-M-31-30.5-20170808","M","2017-08-08T21:30Z","2017-08-10T21:51Z",2.16,12.18,9.57,0.352,0.74,NA,"llemmon@field-ops.org",NA
"1e25e62f-daa7-4275-8c40-bb41f2647768","SCBI_045.basePlot.bgc","D02","SCBI","SCBI_045",NA,"2017-08-08T17:00Z","NEON.DOC.014048vJ","SCBI_045-M-34-2-20170808",NA,"SCBI_045-M-34-2-20170808","M","2017-08-08T21:30Z","2017-08-10T21:51Z",2.19,12.21,10.58,0.194,0.837,NA,"llemmon@field-ops.org",NA
"d5b3eae6-525d-4930-a494-6b60570612ae","SCBI_004.basePlot.bgc","D02","SCBI","SCBI_004",NA,"2017-08-08T13:19Z","NEON.DOC.014048vJ","SCBI_004-M-4-24-20170808",NA,"SCBI_004-M-4-24-20170808","M","2017-08-08T21:30Z","2017-08-10T21:51Z",2.17,12.2,10.01,0.279,0.782,NA,"llemmon@field-ops.org",NA
"138bd361-7fab-4d30-be13-c0fb05494276","SCBI_004.basePlot.bgc","D02","SCBI","SCBI_004",NA,"2017-08-08T13:28Z","NEON.DOC.014048vJ","SCBI_004-M-37.5-32.5-20170808",NA,"SCBI_004-M-37.5-32.5-20170808","M","2017-08-08T21:30Z","2017-08-10T21:51Z",2.15,12.17,10.06,0.267,0.789,NA,"llemmon@field-ops.org",NA
"3fc16cb6-2660-49a8-b02d-9779ecfee5c5","SCBI_004.basePlot.bgc","D02","SCBI","SCBI_004",NA,"2017-08-08T13:37Z","NEON.DOC.014048vJ","SCBI_004-M-32-15.5-20170808",NA,"SCBI_004-M-32-15.5-20170808","M","2017-08-08T21:30Z","2017-08-10T21:51Z",2.14,12.13,10.51,0.194,0.838,NA,"llemmon@field-ops.org",NA
"e29a9745-552b-4aa9-90cb-0eb76a94ed22","SCBI_006.basePlot.bgc","D02","SCBI","SCBI_006",NA,"2017-08-08T12:37Z","NEON.DOC.014048vJ","SCBI_006-M-35-0-20170808",NA,"SCBI_006-M-35-0-20170808","M","2017-08-08T21:30Z","2017-08-10T21:51Z",2.15,12.19,10.59,0.19,0.841,NA,"llemmon@field-ops.org",NA
"8dbd5ee3-c666-4bfd-a4f0-95cbf61cfef2","SCBI_006.basePlot.bgc","D02","SCBI","SCBI_006",NA,"2017-08-08T12:50Z","NEON.DOC.014048vJ","SCBI_006-M-7-31-20170808",NA,"SCBI_006-M-7-31-20170808","M","2017-08-08T21:30Z","2017-08-10T21:51Z",2.17,12.18,10.42,0.213,0.824,NA,"llemmon@field-ops.org",NA
"a5e07f59-5b12-43c3-83ca-dc1bd204ecce","SCBI_006.basePlot.bgc","D02","SCBI","SCBI_006",NA,"2017-08-08T12:59Z","NEON.DOC.014048vJ","SCBI_006-M-35-25.5-20170808",NA,"SCBI_006-M-35-25.5-20170808","M","2017-08-08T21:30Z","2017-08-10T21:51Z",2.14,12.14,10.76,0.16,0.862,NA,"llemmon@field-ops.org",NA
"a6c35be2-1ea9-4778-8198-e17406918343","SCBI_008.basePlot.bgc","D02","SCBI","SCBI_008",NA,"2017-08-08T16:45Z","NEON.DOC.014048vJ","SCBI_008-M-14-31-20170808",NA,"SCBI_008-M-14-31-20170808","M","2017-08-08T21:30Z","2017-08-10T21:51Z",2.13,12.14,10.17,0.245,0.803,NA,"llemmon@field-ops.org",NA
"97bc9adf-9470-4537-aa29-44f5a740a898","SCBI_008.basePlot.bgc","D02","SCBI","SCBI_008",NA,"2017-08-08T16:52Z","NEON.DOC.014048vJ","SCBI_008-M-0.5-16-20170808",NA,"SCBI_008-M-0.5-16-20170808","M","2017-08-08T21:30Z","2017-08-10T21:51Z",2.17,12.18,10.13,0.258,0.795,NA,"llemmon@field-ops.org",NA
"42d5a301-d345-4429-a993-289f268b0b2b","SCBI_008.basePlot.bgc","D02","SCBI","SCBI_008",NA,"2017-08-08T16:34Z","NEON.DOC.014048vJ","SCBI_008-M-35.5-17.5-20170808",NA,"SCBI_008-M-35.5-17.5-20170808","M","2017-08-08T21:30Z","2017-08-10T21:51Z",2.14,12.16,10.56,0.19,0.84,NA,"llemmon@field-ops.org",NA
"9238a934-d024-428e-b763-75f9068b469a","SCBI_067.basePlot.bgc","D02","SCBI","SCBI_067",NA,"2017-08-08T15:22Z","NEON.DOC.014048vJ","SCBI_067-M-5-34.5-20170808",NA,"SCBI_067-M-5-34.5-20170808","M","2017-08-08T21:30Z","2017-08-10T21:51Z",2.19,12.2,9.57,0.356,0.737,NA,"llemmon@field-ops.org",NA
"fc5d2a02-6fa0-417f-b61d-e311412e52ae","SCBI_067.basePlot.bgc","D02","SCBI","SCBI_067",NA,"2017-08-08T15:09Z","NEON.DOC.014048vJ","SCBI_067-M-34-20-20170808",NA,"SCBI_067-M-34-20-20170808","M","2017-08-08T21:30Z","2017-08-10T21:51Z",2.17,12.19,9.06,0.454,0.688,NA,"llemmon@field-ops.org",NA
"6fff5e5e-f144-4385-bd66-dde34abe20a7","SCBI_067.basePlot.bgc","D02","SCBI","SCBI_067",NA,"2017-08-08T15:03Z","NEON.DOC.014048vJ","SCBI_067-M-35.5-12.5-20170808",NA,"SCBI_067-M-35.5-12.5-20170808","M","2017-08-08T21:30Z","2017-08-10T21:51Z",2.17,12.17,9.84,0.304,0.767,NA,"llemmon@field-ops.org",NA
"ce644fb9-b4b1-45e3-9a44-13c501a3ebee","SCBI_012.basePlot.bgc","D02","SCBI","SCBI_012",NA,"2017-08-08T13:02Z","NEON.DOC.014048vJ","SCBI_012-M-38-14-20170808",NA,"SCBI_012-M-38-14-20170808","M","2017-08-08T21:30Z","2017-08-10T21:51Z",2.16,12.19,11.08,0.124,0.889,NA,"llemmon@field-ops.org",NA
"ffe63a63-7398-4f3e-97f5-760ea4aad44b","SCBI_012.basePlot.bgc","D02","SCBI","SCBI_012",NA,"2017-08-08T13:25Z","NEON.DOC.014048vJ","SCBI_012-M-39.5-36.5-20170808",NA,"SCBI_012-M-39.5-36.5-20170808","M","2017-08-08T21:30Z","2017-08-10T21:51Z",2.14,12.15,10.73,0.165,0.858,NA,"llemmon@field-ops.org",NA
"dbd52a26-0e79-4d17-924e-187942975519","SCBI_047.basePlot.bgc","D02","SCBI","SCBI_047",NA,"2017-08-08T14:34Z","NEON.DOC.014048vJ","SCBI_047-M-22-0-20170808",NA,"SCBI_047-M-22-0-20170808","M","2017-08-08T21:30Z","2017-08-10T21:51Z",2.15,12.1,9.8,0.301,0.769,NA,"llemmon@field-ops.org",NA
"fa1b5915-26c4-473f-a3e6-485b778eca93","SCBI_012.basePlot.bgc","D02","SCBI","SCBI_012",NA,"2017-08-08T12:40Z","NEON.DOC.014048vJ","SCBI_012-M-4.5-34-20170808",NA,"SCBI_012-M-4.5-34-20170808","M","2017-08-08T21:30Z","2017-08-10T21:51Z",2.14,12.14,11.02,0.126,0.888,NA,"llemmon@field-ops.org",NA
"875cd56e-ed86-4eb6-a57e-64651b11590b","SCBI_047.basePlot.bgc","D02","SCBI","SCBI_047",NA,"2017-08-08T14:24Z","NEON.DOC.014048vJ","SCBI_047-M-39.5-36-20170808",NA,"SCBI_047-M-39.5-36-20170808","M","2017-08-08T21:30Z","2017-08-10T21:51Z",2.15,12.17,10.15,0.253,0.798,NA,"llemmon@field-ops.org",NA
"3c3ac359-61d4-4ad0-b8f6-1adb97e5dd1d","SCBI_047.basePlot.bgc","D02","SCBI","SCBI_047",NA,"2017-08-08T14:14Z","NEON.DOC.014048vJ","SCBI_047-M-13-30.5-20170808",NA,"SCBI_047-M-13-30.5-20170808","M","2017-08-08T21:30Z","2017-08-10T21:51Z",2.14,12.13,9.87,0.292,0.774,NA,"llemmon@field-ops.org",NA
"a85b6689-8ee8-4a45-9908-468e742d3c7b","SCBI_005.basePlot.bgc","D02","SCBI","SCBI_005",NA,"2017-08-08T14:42Z","NEON.DOC.014048vJ","SCBI_005-M-9-23.5-20170808",NA,"SCBI_005-M-9-23.5-20170808","M","2017-08-08T21:30Z","2017-08-10T21:51Z",2.17,12.19,10.09,0.265,0.79,NA,"llemmon@field-ops.org",NA
"b1f55aed-126d-42a3-aef1-807fde452208","SCBI_005.basePlot.bgc","D02","SCBI","SCBI_005",NA,"2017-08-08T15:02Z","NEON.DOC.014048vJ","SCBI_005-M-28.5-35.5-20170808",NA,"SCBI_005-M-28.5-35.5-20170808","M","2017-08-08T21:30Z","2017-08-10T21:51Z",2.16,12.16,11.22,0.104,0.906,NA,"llemmon@field-ops.org",NA
"a7abbe16-5723-4869-9a65-0ef7766d3445","SCBI_049.basePlot.bgc","D02","SCBI","SCBI_049",NA,"2017-08-08T04:32Z","NEON.DOC.014048vJ","SCBI_049-M-14-39.5-20170808",NA,"SCBI_049-M-14-39.5-20170808","M","2017-08-08T21:30Z","2017-08-10T21:51Z",2.15,12.15,10.62,0.181,0.847,NA,"llemmon@field-ops.org",NA
"63c2b136-2ab6-4b6a-b0cf-99ca05e77901","SCBI_005.basePlot.bgc","D02","SCBI","SCBI_005",NA,"2017-08-08T14:52Z","NEON.DOC.014048vJ","SCBI_005-M-38-14.5-20170808",NA,"SCBI_005-M-38-14.5-20170808","M","2017-08-08T21:30Z","2017-08-10T21:51Z",2.2,12.18,10.91,0.146,0.873,NA,"llemmon@field-ops.org",NA
"ccdb98e8-3e03-481e-b223-73d7ed7c690d","SCBI_049.basePlot.bgc","D02","SCBI","SCBI_049",NA,"2017-08-08T16:24Z","NEON.DOC.014048vJ","SCBI_049-M-29-33.5-20170808",NA,"SCBI_049-M-29-33.5-20170808","M","2017-08-08T21:30Z","2017-08-10T21:51Z",2.14,12.12,10.28,0.226,0.816,NA,"llemmon@field-ops.org",NA
"5949f4e7-3d49-4b70-80b3-e17fc7293a1c","SCBI_049.basePlot.bgc","D02","SCBI","SCBI_049",NA,"2017-08-08T16:14Z","NEON.DOC.014048vJ","SCBI_049-M-36.5-3.5-20170808",NA,"SCBI_049-M-36.5-3.5-20170808","M","2017-08-08T21:30Z","2017-08-10T21:51Z",2.13,12.14,10.83,0.151,0.869,NA,"llemmon@field-ops.org",NA
"348dcc72-0998-4281-a9c8-1012c6c23759","SCBI_003.basePlot.bgc","D02","SCBI","SCBI_003",NA,"2017-10-23T13:30Z","NEON.DOC.014048vJ","SCBI_003-M-8.5-3-20171023",NA,"SCBI_003-M-8.5-3-20171023-SM","M","2017-10-23T21:10Z","2017-10-26T19:30Z",2.19,12.24,9.93,0.298,0.77,NA,"llemmon@field-ops.org",NA
"5c7682aa-36dc-4927-8652-d330ec710dd0","SCBI_045.basePlot.bgc","D02","SCBI","SCBI_045",NA,"2017-10-23T13:45Z","NEON.DOC.014048vJ","SCBI_045-M-31.5-36-20171023",NA,"SCBI_045-M-31.5-36-20171023-SM","M","2017-10-23T21:10Z","2017-10-26T19:30Z",2.18,12.13,10.25,0.233,0.811,NA,"llemmon@field-ops.org",NA
"bfb81bd2-4d0c-4e36-8660-049ee8817dd3","SCBI_003.basePlot.bgc","D02","SCBI","SCBI_003",NA,"2017-10-23T14:35Z","NEON.DOC.014048vJ","SCBI_003-M-25-2.5-20171023",NA,"SCBI_003-M-25-2.5-20171023-SM","M","2017-10-23T21:10Z","2017-10-26T19:30Z",2.17,12.14,9.73,0.319,0.758,NA,"llemmon@field-ops.org",NA
"7b9753c8-b0ad-425d-b9b9-8a710521ae8a","SCBI_045.basePlot.bgc","D02","SCBI","SCBI_045",NA,"2017-10-23T14:49Z","NEON.DOC.014048vJ","SCBI_045-M-2.5-0-20171023",NA,"SCBI_045-M-2.5-0-20171023-SM","M","2017-10-23T21:10Z","2017-10-26T19:30Z",2.19,12.2,10.1,0.265,0.79,NA,"llemmon@field-ops.org",NA
"d425cfc0-d352-461e-8e41-700d729b0ba7","SCBI_003.basePlot.bgc","D02","SCBI","SCBI_003",NA,"2017-10-23T15:31Z","NEON.DOC.014048vJ","SCBI_003-M-28.5-31-20171023",NA,"SCBI_003-M-28.5-31-20171023-SM","M","2017-10-23T21:10Z","2017-10-26T19:30Z",2.19,12.24,9.69,0.34,0.746,NA,"llemmon@field-ops.org",NA
"2580339d-f0f1-4b5a-a57f-5c22ec43c104","SCBI_045.basePlot.bgc","D02","SCBI","SCBI_045",NA,"2017-10-23T15:44Z","NEON.DOC.014048vJ","SCBI_045-M-22.5-1-20171023",NA,"SCBI_045-M-22.5-1-20171023-SM","M","2017-10-23T21:10Z","2017-10-26T19:30Z",2.19,12.2,10.11,0.264,0.791,NA,"llemmon@field-ops.org",NA
"d9249ced-f338-4cf7-bd38-077b50bd5032","SCBI_008.basePlot.bgc","D02","SCBI","SCBI_008",NA,"2017-10-23T17:20Z","NEON.DOC.014048vJ","SCBI_008-M-39-8.5-20171023",NA,"SCBI_008-M-39-8.5-20171023-SM","M","2017-10-23T21:10Z","2017-10-26T19:30Z",2.15,12.17,9.13,0.436,0.697,NA,"llemmon@field-ops.org",NA
"5e1fb134-7d72-4ca8-a28b-82941f2a7430","SCBI_004.basePlot.bgc","D02","SCBI","SCBI_004",NA,"2017-10-23T17:31Z","NEON.DOC.014048vJ","SCBI_004-M-24-37.5-20171023",NA,"SCBI_004-M-24-37.5-20171023-SM","M","2017-10-23T21:10Z","2017-10-26T19:30Z",2.14,12.18,9.68,0.332,0.751,NA,"llemmon@field-ops.org",NA
"0f616737-095d-4ab5-9bdf-7d34e9da539c","SCBI_008.basePlot.bgc","D02","SCBI","SCBI_008",NA,"2017-10-23T18:03Z","NEON.DOC.014048vJ","SCBI_008-M-26-30-20171023",NA,"SCBI_008-M-26-30-20171023-SM","M","2017-10-23T21:10Z","2017-10-26T19:30Z",2.13,12.12,9.95,0.277,0.783,NA,"llemmon@field-ops.org",NA
"1bedd1c2-0af2-479e-b25f-baab85f41802","SCBI_004.basePlot.bgc","D02","SCBI","SCBI_004",NA,"2017-10-23T18:52Z","NEON.DOC.014048vJ","SCBI_004-M-32-7-20171023",NA,"SCBI_004-M-32-7-20171023-SM","M","2017-10-23T21:10Z","2017-10-26T19:30Z",2.15,12.15,10.77,0.16,0.862,NA,"llemmon@field-ops.org",NA
"00f4c098-6293-4c9b-9948-8a53ef6ca1a3","SCBI_008.basePlot.bgc","D02","SCBI","SCBI_008",NA,"2017-10-23T19:04Z","NEON.DOC.014048vJ","SCBI_008-M-8.5-9.5-20171023",NA,"SCBI_008-M-8.5-9.5-20171023-SM","M","2017-10-23T21:10Z","2017-10-26T19:30Z",2.17,12.24,10.14,0.263,0.791,NA,"llemmon@field-ops.org",NA
"f5c6a7ef-e371-4745-a761-aea2a2167298","SCBI_004.basePlot.bgc","D02","SCBI","SCBI_004",NA,"2017-10-23T19:53Z","NEON.DOC.014048vJ","SCBI_004-M-3-18.5-20171023",NA,"SCBI_004-M-3-18.5-20171023-SM","M","2017-10-23T21:10Z","2017-10-26T19:30Z",2.17,12.21,9.78,0.319,0.758,NA,"llemmon@field-ops.org",NA
"65771f9a-3260-4988-8f0d-6076ea9fd21b","SCBI_005.basePlot.bgc","D02","SCBI","SCBI_005",NA,"2017-10-24T13:36Z","NEON.DOC.014048vJ","SCBI_005-M-33.5-2-20171024",NA,"SCBI_005-M-33.5-2-20171024-SM","M","2017-10-24T20:30Z","2017-10-27T14:20Z",2.2,12.22,10.28,0.24,0.806,NA,"llemmon@field-ops.org",NA
"6030d82a-3719-4fc7-884c-940e48cdee66","SCBI_005.basePlot.bgc","D02","SCBI","SCBI_005",NA,"2017-10-24T14:58Z","NEON.DOC.014048vJ","SCBI_005-M-18.5-37-20171024",NA,"SCBI_005-M-18.5-37-20171024-SM","M","2017-10-24T20:30Z","2017-10-27T14:20Z",2.17,12.19,9.9,0.296,0.771,NA,"llemmon@field-ops.org",NA
"f5cd10ef-d3c0-479a-b130-cff7614fb749","SCBI_005.basePlot.bgc","D02","SCBI","SCBI_005",NA,"2017-10-24T15:27Z","NEON.DOC.014048vJ","SCBI_005-M-21.5-37-20171024",NA,"SCBI_005-M-21.5-37-20171024-SM","M","2017-10-24T20:30Z","2017-10-27T14:20Z",2.16,12.24,10.24,0.248,0.802,NA,"llemmon@field-ops.org",NA
"e7e283fe-6298-45db-a5ee-488490c8e448","SCBI_012.basePlot.bgc","D02","SCBI","SCBI_012",NA,"2017-10-24T17:16Z","NEON.DOC.014048vJ","SCBI_012-M-24.5-3-20171024",NA,"SCBI_012-M-24.5-3-20171024-SM","M","2017-10-24T20:30Z","2017-10-27T14:20Z",2.14,12.13,10.1,0.255,0.797,NA,"llemmon@field-ops.org",NA
"8f5ddccd-8a91-4ad3-bfa2-b3165c4b85f7","SCBI_012.basePlot.bgc","D02","SCBI","SCBI_012",NA,"2017-10-24T17:58Z","NEON.DOC.014048vJ","SCBI_012-M-14-32-20171024",NA,"SCBI_012-M-14-32-20171024-SM","M","2017-10-24T20:30Z","2017-10-27T14:20Z",2.14,12.18,10.47,0.205,0.83,NA,"llemmon@field-ops.org",NA
"b0ba9e93-c236-4dda-97a7-5dbe37649001","SCBI_012.basePlot.bgc","D02","SCBI","SCBI_012",NA,"2017-10-24T18:53Z","NEON.DOC.014048vJ","SCBI_012-M-23-31.5-20171024",NA,"SCBI_012-M-23-31.5-20171024-SM","M","2017-10-24T20:30Z","2017-10-27T14:20Z",2.17,12.14,10.62,0.18,0.848,NA,"llemmon@field-ops.org",NA
"a6758531-ea3b-44e4-822d-293d8d18e9da","SCBI_006.basePlot.bgc","D02","SCBI","SCBI_006",NA,"2017-10-25T12:52Z","NEON.DOC.014048vJ","SCBI_006-M-8.5-5-20171025",NA,"SCBI_006-M-8.5-5-20171025-SM","M","2017-10-25T19:55Z","2017-10-27T20:00Z",2.17,12.2,10.4,0.219,0.821,NA,"llemmon@field-ops.org",NA
"52352ae1-9ae5-4f39-9427-379ea422085f","SCBI_047.basePlot.bgc","D02","SCBI","SCBI_047",NA,"2017-10-25T13:10Z","NEON.DOC.014048vJ","SCBI_047-M-23.5-37.5-20171025",NA,"SCBI_047-M-23.5-37.5-20171025-SM","M","2017-10-25T19:55Z","2017-10-27T20:00Z",2.15,12.19,9.44,0.377,0.726,NA,"llemmon@field-ops.org",NA
"ca23e5c9-50ae-4247-b67d-4a0512fde3b4","SCBI_006.basePlot.bgc","D02","SCBI","SCBI_006",NA,"2017-10-25T13:54Z","NEON.DOC.014048vJ","SCBI_006-M-39.5-10-20171025",NA,"SCBI_006-M-39.5-10-20171025-SM","M","2017-10-25T19:55Z","2017-10-27T20:00Z",2.15,12.19,9.72,0.326,0.754,NA,"llemmon@field-ops.org",NA
"ebac666e-8f84-4b49-872f-5a47ddd3c1e8","SCBI_047.basePlot.bgc","D02","SCBI","SCBI_047",NA,"2017-10-25T13:55Z","NEON.DOC.014048vJ","SCBI_047-M-36-11-20171025",NA,"SCBI_047-M-36-11-20171025-SM","M","2017-10-25T19:55Z","2017-10-27T20:00Z",2.15,12.19,9.6,0.348,0.742,NA,"llemmon@field-ops.org",NA
"bed537db-1bbe-4e97-b444-116dc7c6ba35","SCBI_047.basePlot.bgc","D02","SCBI","SCBI_047",NA,"2017-10-25T14:28Z","NEON.DOC.014048vJ","SCBI_047-M-14.5-5-20171025",NA,"SCBI_047-M-14.5-5-20171025-SM","M","2017-10-25T19:55Z","2017-10-27T20:00Z",2.15,12.13,9.84,0.298,0.771,NA,"llemmon@field-ops.org",NA
"e5e42bf8-3aa5-4928-b4b8-e3df99be6928","SCBI_006.basePlot.bgc","D02","SCBI","SCBI_006",NA,"2017-10-25T15:00Z","NEON.DOC.014048vJ","SCBI_006-M-34.5-37-20171025",NA,"SCBI_006-M-34.5-37-20171025-SM","M","2017-10-25T19:55Z","2017-10-27T20:00Z",2.16,12.17,9.74,0.321,0.757,NA,"llemmon@field-ops.org",NA
"ee926a06-559d-443a-aec0-b011ac088f14","SCBI_067.basePlot.bgc","D02","SCBI","SCBI_067",NA,"2017-10-25T15:40Z","NEON.DOC.014048vJ","SCBI_067-M-10-4-20171025",NA,"SCBI_067-M-10-4-20171025-SM","M","2017-10-25T19:55Z","2017-10-27T20:00Z",2.19,12.27,9.12,0.455,0.688,NA,"llemmon@field-ops.org",NA
"b0d9b434-012f-4168-b449-9c6cb893f1de","SCBI_049.basePlot.bgc","D02","SCBI","SCBI_049",NA,"2017-10-25T16:28Z","NEON.DOC.014048vJ","SCBI_049-M-6-2-20171025",NA,"SCBI_049-M-6-2-20171025-SM","M","2017-10-25T19:55Z","2017-10-27T20:00Z",2.15,12.15,9.81,0.305,0.766,NA,"llemmon@field-ops.org",NA
"bb5311d5-8bd6-4c1c-bc38-2c94681a4eeb","SCBI_067.basePlot.bgc","D02","SCBI","SCBI_067",NA,"2017-10-25T17:03Z","NEON.DOC.014048vJ","SCBI_067-M-32.5-3-20171025",NA,"SCBI_067-M-32.5-3-20171025-SM","M","2017-10-25T19:55Z","2017-10-27T20:00Z",2.17,12.22,9.19,0.432,0.699,NA,"llemmon@field-ops.org",NA
"0fcb971f-6ecd-4aab-b063-fb956462cffa","SCBI_049.basePlot.bgc","D02","SCBI","SCBI_049",NA,"2017-10-25T17:38Z","NEON.DOC.014048vJ","SCBI_049-M-34.5-14-20171025",NA,"SCBI_049-M-34.5-14-20171025-SM","M","2017-10-25T19:55Z","2017-10-27T20:00Z",2.13,12.15,10.68,0.172,0.853,NA,"llemmon@field-ops.org",NA
"c4af4948-a256-4937-897e-d691b49dda6d","SCBI_067.basePlot.bgc","D02","SCBI","SCBI_067",NA,"2017-10-25T18:01Z","NEON.DOC.014048vJ","SCBI_067-M-28-39.5-20171025",NA,"SCBI_067-M-28-39.5-20171025-SM","M","2017-10-25T19:55Z","2017-10-27T20:00Z",2.18,12.19,9.41,0.385,0.722,NA,"llemmon@field-ops.org",NA
"b6860b6c-704c-4867-8178-0ba93737f2aa","SCBI_049.basePlot.bgc","D02","SCBI","SCBI_049",NA,"2017-10-25T18:18Z","NEON.DOC.014048vJ","SCBI_049-M-27.5-32.5-20171025",NA,"SCBI_049-M-27.5-32.5-20171025-SM","M","2017-10-25T19:55Z","2017-10-27T20:00Z",2.14,12.1,9.48,0.357,0.737,NA,"llemmon@field-ops.org",NA
"0810d5a9-d32f-4c3d-8de3-31a67e0befc1","SCBI_003.basePlot.bgc","D02","SCBI","SCBI_003",NA,"2017-11-14T14:07Z","NEON.DOC.014048vJ","SCBI_003-M-8.5-3-20171114",NA,"SCBI_003-M-8.5-3-20171114-SM","M","2017-11-14T21:44Z","2017-11-17T19:45Z",2.19,12.19,9.13,0.441,0.694,NA,"llemmon@field-ops.org",NA
"74f57828-a0ce-45bd-b32e-8cfaa8e4760d","SCBI_045.basePlot.bgc","D02","SCBI","SCBI_045",NA,"2017-11-14T16:24Z","NEON.DOC.014048vJ","SCBI_045-M-31.5-36-20171114",NA,"SCBI_045-M-31.5-36-20171114-SM","M","2017-11-14T21:44Z","2017-11-17T19:45Z",2.18,12.22,9.78,0.321,0.757,NA,"llemmon@field-ops.org",NA
"0aca0c78-0f59-405f-97de-ac0ededee684","SCBI_003.basePlot.bgc","D02","SCBI","SCBI_003",NA,"2017-11-14T14:13Z","NEON.DOC.014048vJ","SCBI_003-M-25-2.5-20171114",NA,"SCBI_003-M-25-2.5-20171114-SM","M","2017-11-14T21:44Z","2017-11-17T19:45Z",2.17,12.18,8.28,0.638,0.61,NA,"llemmon@field-ops.org",NA
