"uid","domainID","siteID","plotID","namedLocation","plotType","nlcdClass","geodeticDatum","decimalLatitude","decimalLongitude","coordinateUncertainty","elevation","elevationUncertainty","collectDate","referenceCorner","sampleDistance","sampleBearing","pitID","testProtocolVersion","soilSamplingMethod","sampleRelativeLocation","pitDepth","recordedByA","soilProfileDescriberA","soilProfileDescriberInst","nrcsDescriptionID","soilSeries","soilFamily","soilSubgroup","soilGreatGroup","soilSuborder","soilOrder","remarks","dataQF"
"a13d9f15-adda-4d02-b266-6dab843d820e","D03","JERC","JERC_003","JERC_003.basePlot.all","distributed","deciduousForest","WGS84",31.19615,-84.473242,20.1,34.2,0.3,"2015-10-14","SW20",0.2,45,"1147192","Field Book for Describing and Sampling Soils ver3","soil pit","Center of Pit",100,"3nzhdaaBsMTGxpuIJ5SyUYNxkchZkpSsTyvYmZ4G6otxYZ36gGNljvZ1TJ5ji8hc","3nzhdaaBsMTGxpuIJ5SyUYNxkchZkpSsTyvYmZ4G6otxYZ36gGNljvZ1TJ5ji8hc","Natural Resource Conservation Service","S2015GA007001","Wicksburg","Clayey, kaolinitic, thermic Arenic Paleudults","arenic paleudults","paleudults","udults","ultisols","Jones Ecological Research Center",NA
"7c5a6c32-da77-4301-80ec-6afd51f120e7","D03","JERC","JERC_028","JERC_028.basePlot.all","distributed","deciduousForest","WGS84",31.18271,-84.477999,20.2,35.7,0.3,"2015-10-14","SW20",0.2,45,"1162996","Field Book for Describing and Sampling Soils ver3","soil pit","Center of Pit",100,"Nxxw9L0ue3coJuF8TcMwWIOwmLKT4tFdxtPCo0w8zwg=","Nxxw9L0ue3coJuF8TcMwWFpWU7oIl5Fl4H331upjzLg=","Natural Resource Conservation Service","S2015GA007025","Nankin","Fine, kaolinitic, thermic Typic Kanhapludults","typic kanhapludults","kanhapludults","udults","ultisols","Jones Ecological Research Center",NA
"3cbe76ca-1a57-49be-9f7e-0c12c5104876","D03","JERC","JERC_016","JERC_016.basePlot.all","distributed","deciduousForest","WGS84",31.180683,-84.472099,20.2,34.3,0.3,"2015-10-15","SW20",0.2,45,"1103920","Field Book for Describing and Sampling Soils ver3","soil pit","Center of Pit",100,"Nxxw9L0ue3coJuF8TcMwWIOwmLKT4tFdxtPCo0w8zwg=","cdbMeU827hYSPo+iCvuEWlAp7JtPqa/YrargpErhujDfOIBiNmTA3fWe0Qmx6w2T","Natural Resource Conservation Service","S2015GA007029","Bigbee","Thermic, coated Typic Quartzipsamments","typic quartzipsamments","quartzipsamments","psamments","entisols","Jones Neon site 016. Bigbee Soil in a bottom land hardwood site. Variety of oaks of all sizes and heights. Minimal surface vegetation of grasses, mostly shaded and leaf drop on surface. Dominant tress are Laurel and Overcup Oaks and hickory.",NA
"398ded56-91d7-4474-83e5-13d440ad548e","D03","JERC","JERC_013","JERC_013.basePlot.all","distributed","evergreenForest","WGS84",31.178467,-84.469947,20.2,36.3,0.2,"2015-10-15","SW20",0.2,45,"1162998","Field Book for Describing and Sampling Soils ver3","soil pit","Center of Pit",100,"Nxxw9L0ue3coJuF8TcMwWIOwmLKT4tFdxtPCo0w8zwg=","Nxxw9L0ue3coJuF8TcMwWFpWU7oIl5Fl4H331upjzLg=","Natural Resource Conservation Service","S2015GA007028","Nankin","Fine, kaolinitic, thermic Typic Kanhapludults","typic kanhapludults","kanhapludults","udults","ultisols","Jones Ecological Research Center",NA
"d09a6e2c-4a30-4aa9-858e-0f2e3b27cad6","D03","JERC","JERC_019","JERC_019.basePlot.all","distributed","deciduousForest","WGS84",31.187433,-84.470662,20.1,36.8,0.2,"2015-10-15","SW20",0.2,45,"1114061","Field Book for Describing and Sampling Soils ver3","soil pit","Center of Pit",100,"yZyUydfn9wyHBBDF2Eije8f8SsYqQndqPoYX2yRxyrmCw5tJYOhqVXDUyLcOwzrN","NyDMMwsoyjyTUDerugtTFZtilU26svlLXl8urLSBCvRVb5fmlNMf1brXWbxcUsZui3bNbZAewcU=","Natural Resource Conservation Service","S2015GA007022","Hornsville","Fine, kaolinitic, thermic Aquic Hapludults","aquic hapludults","hapludults","udults","ultisols","Jones Ecological Research Center. Baker County, Georgia",NA
"bfa7c4ec-e9bf-4ecf-8557-b41bd6629959","D03","JERC","JERC_029","JERC_029.basePlot.all","distributed","deciduousForest","WGS84",31.186762,-84.464378,20.1,44.3,0.2,"2015-10-15","SW20",0.2,45,"1162999","Field Book for Describing and Sampling Soils ver3","soil pit","Center of Pit",100,"Nxxw9L0ue3coJuF8TcMwWIOwmLKT4tFdxtPCo0w8zwg=","Nxxw9L0ue3coJuF8TcMwWFpWU7oIl5Fl4H331upjzLg=","Natural Resource Conservation Service","S2015GA007026","Wagram","Loamy, kaolinitic, thermic Arenic Kandiudults","arenic kandiudults","kandiudults","udults","ultisols","Jones Ecological Research Center",NA
"d1027841-d8be-4df2-b50b-c3fc0f5a9cf5","D03","JERC","JERC_015","JERC_015.basePlot.all","distributed","evergreenForest","WGS84",31.190607,-84.454212,20.1,50.3,0.2,"2015-10-15","SW20",0.2,45,"1176392","Field Book for Describing and Sampling Soils ver3","soil pit","Center of Pit",100,"zl7qMl1pWEALBh7+sg3ylHcPxPkvgQDHBe1NGmQqSzg=","filXsSA0KUIfo7BGnRuYDi6VECcpwc1ZDlY4wcP+Dby/UaDNVcPF6A==","Natural Resource Conservation Service","S2015GA007019","Norfolk","Fine-loamy, kaolinitic, thermic Typic Kandiudults","typic kandiudults","kandiudults","udults","ultisols","Jones Neon site 015.",NA
"180e933b-3018-4795-9ed8-fccedce6aca5","D03","OSBS","OSBS_010","OSBS_010.basePlot.all","distributed","evergreenForest","WGS84",29.691763,-81.941829,20.2,40.1,0.2,"2016-03-21","SW20",0.2,225,"1176093","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"fshyKMkqIpUNdh/U4vcPoQ==","mT/1sxCRL5id9nxOKDyQ0A==","Natural Resource Conservation Service","S2016FL107010","","","","","","","NEON Ordway Swisher near Gainesville, Florida.",NA
"8d89096b-01b5-4cb9-8c15-5cfefa07173e","D03","OSBS","OSBS_026","OSBS_026.basePlot.all","tower","evergreenForest","WGS84",29.693584,-81.992057,20.1,43,0.1,"2016-03-21","SW20",0.2,45,"1169966","Field Book for Describing and Sampling Soils ver3","soil core","Center of meter square",100,"mkaA34DOAEf14svOO6Lak9ezpvcbReNh","2WSlVzjay+t27MpDnzibsYI8HgP0Ekks","Natural Resource Conservation Service","S2016FL107026","","","","","","","NEON-Ordway Swisher Sampling Project: Tower Site.",NA
"72bf7903-315d-4a8b-878a-54202752957c","D03","OSBS","OSBS_014","OSBS_014.basePlot.all","distributed","evergreenForest","WGS84",29.692721,-81.95826,20.2,33.1,1,"2016-03-21","SW20",0.2,225,"1163007","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"3B3Jz42v+5HOpmPyB6h8c9Tcf6bATe/N","3B3Jz42v+5E5qyZQpyjDzA==","Natural Resource Conservation Service","S2016FL107014","Candler","Hyperthermic, uncoated Lamellic Quartzipsamments","lamellic quartzipsamments","quartzipsamments","psamments","entisols","NEON Ordway Swisher near Gainesville, Florida.",NA
"faea2e43-eddd-4d03-b832-4c58c1995454","D03","OSBS","OSBS_021","OSBS_021.basePlot.all","distributed","woodyWetlands","WGS84",29.695767,-81.953022,20.3,27,0.7,"2016-03-21","SW20",0.2,225,"1169965","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"mkaA34DOAEf14svOO6Lak9ezpvcbReNh","mkaA34DOAEf14svOO6Lak9ezpvcbReNh","Natural Resource Conservation Service","S2016FL107021","","","","","","","Ordway Swisher NEON Sampling Project.",NA
"82e4a62c-da56-4614-a467-2c50a29c1902","D03","OSBS","OSBS_008","OSBS_008.basePlot.all","distributed","evergreenForest","WGS84",29.685058,-82.007162,20.1,45.2,0.1,"2016-03-22","SW20",0.2,225,"1176097","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"fshyKMkqIpUNdh/U4vcPoQ==","mT/1sxCRL5id9nxOKDyQ0A==","Natural Resource Conservation Service","S2016FL107008","","","","","","","NEON Ordway Swisher near Gainesville, Florida.",NA
"77195530-2d1d-4142-a78b-1729e42b3454","D03","OSBS","OSBS_003","OSBS_003.basePlot.all","distributed","evergreenForest","WGS84",29.694992,-81.94742,20.1,31.9,0.2,"2016-03-22","SW20",0.2,225,"1169967","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"2WSlVzjay+shwHq44e26yret8CKWuPPG","2WSlVzjay+shwHq44e26yret8CKWuPPG","Natural Resource Conservation Service","S2016FL107003","","","","","","","NEON: Ordway Swisher Sampling Project",NA
"afde69b0-0202-4d90-a91b-e662c5becc60","D03","OSBS","OSBS_018","OSBS_018.basePlot.all","distributed","woodyWetlands","WGS84",29.686636,-81.942713,20.1,26,0.1,"2016-03-22","SW20",0.2,225,"1176092","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"GmAq6L4prO9H/i3seR5Eww==","mT/1sxCRL5id9nxOKDyQ0A==","Natural Resource Conservation Service","S2016FL107018","","","","","","","NEON Ordway Swisher near Gainesville, Florida.",NA
"54114005-fc49-44c2-9fd1-5c7ee0ea3ede","D03","OSBS","OSBS_013","OSBS_013.basePlot.all","distributed","evergreenForest","WGS84",29.682159,-81.961565,20.1,42.3,0.2,"2016-03-22","SW20",0.3,225,"1163008","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"3B3Jz42v+5HOpmPyB6h8c9Tcf6bATe/N","3B3Jz42v+5ES+rYPw2U0pU8ZIYOMVDCh","Natural Resource Conservation Service","S2016FL107013","Candler","Hyperthermic, uncoated Lamellic Quartzipsamments","lamellic quartzipsamments","quartzipsamments","psamments","entisols","NEON Ordway Swisher near Gainesville, Florida.",NA
"a16df701-65bb-425f-8246-4bcf89477706","D03","OSBS","OSBS_020","OSBS_020.basePlot.all","distributed","woodyWetlands","WGS84",29.68685,-81.950763,20.2,25.5,0.3,"2016-03-22","SW20",0.2,225,"1176096","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"GmAq6L4prO9H/i3seR5Eww==","mT/1sxCRL5id9nxOKDyQ0A==","Natural Resource Conservation Service","S2016FL107020","","","","","","","NEON Ordway Swisher near Gainesville, Florida.",NA
"18a0df9e-c28e-4687-ba0e-1363df77484c","D03","OSBS","OSBS_051","OSBS_051.basePlot.all","distributed","emergentHerbaceousWetlands","WGS84",29.67776,-82.007709,20.1,24.2,0.1,"2016-03-22","NW40",0.2,135,"1176095","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"GmAq6L4prO9H/i3seR5Eww==","mT/1sxCRL5id9nxOKDyQ0A==","Natural Resource Conservation Service","S2016FL107051","","","","","","","NEON Ordway Swisher near Gainesville, Florida.",NA
"373bb16b-5a87-4830-9e27-0d56063d740d","D03","OSBS","OSBS_016","OSBS_016.basePlot.all","distributed","woodyWetlands","WGS84",29.682391,-81.967449,20.2,26.1,0.2,"2016-03-22","SW20",0.2,225,"1163010","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"3B3Jz42v+5HOpmPyB6h8c9Tcf6bATe/N","3B3Jz42v+5ES+rYPw2U0pU8ZIYOMVDCh","Natural Resource Conservation Service","S2016FL107016","Placid","Sandy, siliceous, hyperthermic Typic Humaquepts","typic humaquepts","humaquepts","aquepts","inceptisols","NEON Ordway Swisher near Gainesville, Florida.",NA
"e4006c34-a82f-403a-a9ba-315cfe1d5f3b","D03","OSBS","OSBS_022","OSBS_022.basePlot.all","distributed","emergentHerbaceousWetlands","WGS84",29.689482,-81.960693,20.1,24,0.1,"2016-03-22","SW20",0.2,225,"1163011","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"3B3Jz42v+5HOpmPyB6h8c9Tcf6bATe/N","3B3Jz42v+5ES+rYPw2U0pU8ZIYOMVDCh","Natural Resource Conservation Service","S2016FL107022","Pamlico","Sandy or sandy-skeletal, siliceous, dysic, thermic Terric Haplosaprists","terric haplosaprists","haplosaprists","saprists","histosols","NEON Ordway Swisher near Gainesville, Florida.",NA
"eaaa2b6b-e0af-43a4-9a3c-22ffb6e798ea","D03","OSBS","OSBS_050","OSBS_050.basePlot.all","distributed","emergentHerbaceousWetlands","WGS84",29.68969,-82.005389,20.1,29.4,0.2,"2016-03-22","NE40",0.2,225,"1176094","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"GmAq6L4prO9H/i3seR5Eww==","mT/1sxCRL5id9nxOKDyQ0A==","Natural Resource Conservation Service","S2016FL107050","","","","","","","NEON Ordway Swisher near Gainesville, Florida.",NA
"a8f12405-c847-487a-90ac-a5ecb5427e87","D03","OSBS","OSBS_048","OSBS_048.basePlot.all","distributed","evergreenForest","WGS84",29.679299,-81.946352,NA,34.6,NA,"2016-03-22","SW20",0.2,225,"1163009","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"3B3Jz42v+5HOpmPyB6h8c9Tcf6bATe/N","3B3Jz42v+5ES+rYPw2U0pU8ZIYOMVDCh","Natural Resource Conservation Service","S2016FL107048","Apopka","Loamy, siliceous, subactive, hyperthermic Grossarenic Paleudults","grossarenic paleudults","paleudults","udults","ultisols","NEON Ordway Swisher near Gainesville, Florida.",NA
"2d2a115a-c356-4ad6-b442-e272ad6a1933","D03","OSBS","OSBS_031","OSBS_031.basePlot.all","tower","evergreenForest","WGS84",29.688968,-81.991105,NA,49.2,NA,"2016-03-22","SW20",0.2,45,"1169968","Field Book for Describing and Sampling Soils ver3","soil core","Center of meter square",100,"2WSlVzjay+shwHq44e26yret8CKWuPPG","2WSlVzjay+shwHq44e26yret8CKWuPPG","Natural Resource Conservation Service","S2016FL107031","","","","","","","NEON-Ordway Swisher sampling project; Tower Site",NA
"ee9cf8fc-9c67-4838-b8eb-b81c24c9a4cf","D03","OSBS","OSBS_015","OSBS_015.basePlot.all","distributed","woodyWetlands","WGS84",29.710251,-81.969273,20.1,25.6,0.1,"2016-03-23","SW20",0.2,225,"1169969","Field Book for Describing and Sampling Soils ver3","soil core","Center of pit",100,"2WSlVzjay+shwHq44e26yret8CKWuPPG","2WSlVzjay+shwHq44e26yret8CKWuPPG","Natural Resource Conservation Service","S2016FL107015","","","","","","","NEON-Ordway Swisher Sampling Project.",NA
"18d87aa7-0ce3-4743-8da0-e68745a464b9","D03","OSBS","OSBS_017","OSBS_017.basePlot.all","distributed","woodyWetlands","WGS84",29.703873,-81.991843,20.2,29.3,0.2,"2016-03-23","SW20",0.2,225,"1163013","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"3B3Jz42v+5HOpmPyB6h8c9Tcf6bATe/N","3B3Jz42v+5E5qyZQpyjDzA==","Natural Resource Conservation Service","S2016FL107017","Myakka","Sandy, siliceous, hyperthermic Aeric Alaquods","aeric alaquods","alaquods","aquods","spodosols","NEON Ordway Swisher near Gainesville, Florida.",NA
"9ffb3e60-dc00-4a74-b6c3-18bd0db32dc4","D03","OSBS","OSBS_005","OSBS_005.basePlot.all","distributed","woodyWetlands","WGS84",29.696569,-82.025578,20.3,30.3,0.6,"2016-03-24","SW20",0.2,225,"1121203","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"5Wn8jwFxFaW3MEjrJwKUcYwx7q6EI6x3Nq0aKet82maFC6d6OmBnc1C3EJH7iPl/Iu7BwiG1aMw=","o9Ly2//lZXM18gwqfiq5Bebi2owWXg/zevFGm6gI1js=","Natural Resource Conservation Service","S2016FL107005","","","","","","","NEON Ordway Swisher near Gainesville, Florida.",NA
"889bbddf-fba9-470d-ac0c-97abc8f4ffc7","D03","OSBS","OSBS_023","OSBS_023.basePlot.all","distributed","emergentHerbaceousWetlands","WGS84",29.722597,-81.985527,20.1,25.8,0.1,"2016-03-25","SW20",0.2,225,"1121204","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"5Wn8jwFxFaW3MEjrJwKUcYwx7q6EI6x3Nq0aKet82maFC6d6OmBnc1C3EJH7iPl/Iu7BwiG1aMw=","o9Ly2//lZXM18gwqfiq5Bebi2owWXg/zevFGm6gI1js=","Natural Resource Conservation Service","S2016FL107023","","","","","","","NEON Ordway Swisher near Gainesville, Florida.",NA
"d7680214-a410-43eb-aaa5-500096c6ef49","D03","OSBS","OSBS_024","OSBS_024.basePlot.all","distributed","emergentHerbaceousWetlands","WGS84",29.723939,-81.986781,20.1,25.1,0.1,"2016-03-25","SW20",0.2,225,"1121200","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"5Wn8jwFxFaW3MEjrJwKUcYwx7q6EI6x3Nq0aKet82maFC6d6OmBnc1C3EJH7iPl/Iu7BwiG1aMw=","o9Ly2//lZXM18gwqfiq5Bebi2owWXg/zevFGm6gI1js=","Natural Resource Conservation Service","S2016FL107024","","","","","","","NEON Ordway Swisher near Gainesville, Florida.",NA
"4742b34a-697b-4e77-bdaa-a0fd1023587b","D03","OSBS","OSBS_002","OSBS_002.basePlot.all","distributed","evergreenForest","WGS84",29.70386,-81.956817,20.2,31.5,0.2,"2016-03-28","SW20",0.2,225,"1121201","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"5Wn8jwFxFaW3MEjrJwKUcYwx7q6EI6x3Nq0aKet82maFC6d6OmBnc1C3EJH7iPl/Iu7BwiG1aMw=","o9Ly2//lZXM18gwqfiq5Bebi2owWXg/zevFGm6gI1js=","Natural Resource Conservation Service","S2016FL107002","","","","","","","NEON Ordway Swisher near Gainesville, Florida.",NA
"adcdd049-8650-418d-adc6-dcc314146a9a","D03","OSBS","OSBS_011","OSBS_011.basePlot.all","distributed","evergreenForest","WGS84",29.721507,-81.987042,20.2,27.2,0.3,"2016-03-28","SW20",0.2,225,"1121202","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"5Wn8jwFxFaW3MEjrJwKUcYwx7q6EI6x3Nq0aKet82maFC6d6OmBnc1C3EJH7iPl/Iu7BwiG1aMw=","o9Ly2//lZXM18gwqfiq5Bebi2owWXg/zevFGm6gI1js=","Natural Resource Conservation Service","S2016FL107011","","","","","","","NEON Ordway Swisher near Gainesville, Florida.",NA
"f256ab49-0f0e-451f-8bb5-a99b4f329dc4","D03","OSBS","OSBS_007","OSBS_007.basePlot.all","distributed","evergreenForest","WGS84",29.690276,-81.962572,20.1,34.3,0.1,"2016-03-31","SW20",0.2,225,"1163012","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"3B3Jz42v+5HOpmPyB6h8c9Tcf6bATe/N","3B3Jz42v+5ES+rYPw2U0pU8ZIYOMVDCh","Natural Resource Conservation Service","S2016FL107007","Candler","Hyperthermic, uncoated Lamellic Quartzipsamments","lamellic quartzipsamments","quartzipsamments","psamments","entisols","NEON Ordway Swisher near Gainesville, Florida.",NA
"370f2826-f4b9-4ec7-87dd-93df52ca12fd","D04","GUAN","GUAN_010","GUAN_010.basePlot.all","distributed","evergreenForest","WGS84",17.972441,-66.871318,20.1,177.6,0.1,"2018-01-19","SW40",0.6,34,"1296294","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"zOrmnyPBsIVk/36syHNUww==","8yLPS6+jvnXhlic5luBm0A==","Natural Resource Conservation Service","S2018PR055010","La Covana","Clayey-skeletal, carbonatic, isohyperthermic Calcic Lithic Petrocalcids","calcic lithic petrocalcids","petrocalcids","calcids","aridisols",NA,NA
"bc148572-bd93-4d6e-be14-561e7598aeee","D04","GUAN","GUAN_013","GUAN_013.basePlot.all","distributed","evergreenForest","WGS84",17.963662,-66.837731,20.1,62,0.1,"2018-06-18","SW40",0.6,40,"1296303","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"uABGEhEfU8DRjkRXYJM2Eg==","8+WTlQtaISCjHmhHiZGVzg==","Natural Resource Conservation Service","S2018PR059013","Pitahaya","Clayey-skeletal, mixed, superactive, nonacid, isohyperthermic, shallow Typic Torriorthents","typic torriorthents","torriorthents","orthents","entisols",NA,NA
"6b067e2f-dddd-47e9-a192-69eb9437b853","D04","GUAN","GUAN_003","GUAN_003.basePlot.all","distributed","evergreenForest","WGS84",17.973133,-66.861701,20.3,182.9,0.3,"2018-06-18","SW40",0.9,40,"1296299","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"zOrmnyPBsIVk/36syHNUww==","8yLPS6+jvnXhlic5luBm0A==","Natural Resource Conservation Service","S2018PR153003","La Covana","Clayey-skeletal, carbonatic, isohyperthermic Calcic Lithic Petrocalcids","calcic lithic petrocalcids","petrocalcids","calcids","aridisols",NA,NA
"a8beda08-0eea-48a2-a893-c68702af7c4c","D04","GUAN","GUAN_004","GUAN_004.basePlot.all","distributed","evergreenForest","WGS84",17.969254,-66.85267,20.1,133.5,0.1,"2018-06-18","SW40",0.2,72,"1296307","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"zOrmnyPBsIVk/36syHNUww==","nb2YJOS1P1GYkxWo7bBRYw==","Natural Resource Conservation Service","S2018PR153004","Seboruco","Fine-loamy, mixed, superactive, isohyperthermic Typic Calciargids","typic calciargids","calciargids","argids","aridisols",NA,NA
"8d5419a5-6a0d-4a18-abb7-b2a86f0b1ea6","D04","GUAN","GUAN_001","GUAN_001.basePlot.all","distributed","evergreenForest","WGS84",17.97277,-66.851235,20.2,152.1,0.2,"2018-06-18","SW40",0.8,56,"1296306","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"zOrmnyPBsIVk/36syHNUww==","8yLPS6+jvnXhlic5luBm0A==","Natural Resource Conservation Service","S2018PR153001","Tuque","Clayey, carbonatic, isohyperthermic Calcic Lithic Petrocalcids","calcic lithic petrocalcids","petrocalcids","calcids","aridisols",NA,NA
"a6b039f8-9665-488e-8f9d-2c2dd472b5cd","D04","GUAN","GUAN_002","GUAN_002.basePlot.all","distributed","evergreenForest","WGS84",17.970294,-66.824633,20.1,89.1,0.1,"2018-06-19","SW40",0.5,54,"1296301","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"uABGEhEfU8DRjkRXYJM2Eg==","8+WTlQtaISCjHmhHiZGVzg==","Natural Resource Conservation Service","S2018PR059002","Pitahaya","Clayey-skeletal, mixed, superactive, nonacid, isohyperthermic, shallow Typic Torriorthents","typic torriorthents","torriorthents","orthents","entisols",NA,NA
"4c9ba1a9-537c-4c26-9cee-fa507887430d","D04","GUAN","GUAN_017","GUAN_017.basePlot.all","distributed","evergreenForest","WGS84",17.965518,-66.835162,20.1,75.5,0.1,"2018-06-19","SW40",0.6,48,"1296304","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"zOrmnyPBsIVk/36syHNUww==","8+WTlQtaISCjHmhHiZGVzg==","Natural Resource Conservation Service","S2018PR059017","Pitahaya","Clayey-skeletal, mixed, superactive, nonacid, isohyperthermic, shallow Typic Torriorthents","typic torriorthents","torriorthents","orthents","entisols",NA,NA
"fcc350d7-fd4c-42b5-aac7-b2dbe849b2f5","D04","GUAN","GUAN_008","GUAN_008.basePlot.all","distributed","evergreenForest","WGS84",17.965762,-66.832036,20.1,65.8,0.1,"2018-06-19","SW40",0.5,20,"1296302","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"uABGEhEfU8DRjkRXYJM2Eg==","8+WTlQtaISCjHmhHiZGVzg==","Natural Resource Conservation Service","S2018PR059008","Seboruco","Fine-loamy, mixed, superactive, isohyperthermic Typic Calciargids","typic calciargids","calciargids","argids","aridisols",NA,NA
"27d4b1b1-fa7d-44df-af50-194585d93924","D04","GUAN","GUAN_009","GUAN_009.basePlot.all","distributed","evergreenForest","WGS84",17.97943,-66.867833,20.1,116.5,0.1,"2018-06-19","SW40",0.3,72,"1296293","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"zOrmnyPBsIVk/36syHNUww==","8yLPS6+jvnXhlic5luBm0A==","Natural Resource Conservation Service","S2018PR055009","Montalva","Fine, mixed, superactive, isohyperthermic Typic Haplotorrerts","typic haplotorrerts","haplotorrerts","torrerts","vertisols",NA,NA
"75d5d0e7-53ad-46f4-b5eb-b93c1d4318f2","D04","GUAN","GUAN_015","GUAN_015.basePlot.all","distributed","evergreenForest","WGS84",17.976917,-66.861915,20.3,207.8,0.4,"2018-06-20","SW40",0.2,25,"1296309","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"zOrmnyPBsIVk/36syHNUww==","zOrmnyPBsIVk/36syHNUww==","Natural Resource Conservation Service","S2018PR153015","Altamira","Coarse-loamy, carbonatic, isohyperthermic Typic Haplocalcids","typic haplocalcids","haplocalcids","calcids","aridisols",NA,NA
